transaction_id,customer_id,transaction_amount,merchant_category,merchant_country,device_type,transaction_type,transaction_time,hour,distance_from_home,transactions_last_24h,merchant_risk_score,is_international,is_card_present,device_trust_score,account_balance,fraud_label
1a4038ad-47d5-486c-a4de-59a6ea9908d3,93d11f5c-a08d-4fc6-a912-50ca7d05db26,4282.65,electronics,GB,atm,purchase,2025-09-02T01:24:02,1,1886.7,21,0.87,0,0,0.2,17981.42,1
ef635265-9fda-431d-bf8c-c25143391f45,9a71b3d5-d2a6-43c1-a141-cb90f2a37694,3809.56,retail,DE,pos,withdrawal,2026-04-01T11:00:44,11,3059.32,32,0.04,0,0,0.41,419.17,0
1ec7b3dd-4ce3-4588-8eb3-ffa542e3a149,9808f6a4-d090-4551-b92b-c077407dc388,4333.79,restaurant,CA,web,transfer,2026-01-24T10:59:56,10,2180.65,10,0.36,0,0,0.88,12881.26,0
af9a59d6-9701-4b01-942c-6e6b05f41367,3c30b780-2540-42a4-84c6-601181c66175,1522.02,electronics,DE,atm,deposit,2025-11-04T08:39:52,8,2859.05,18,0.8,1,1,0.79,9557.83,1
1227332f-ba7c-4230-a4bd-cfd2f1bc53b5,187a45c4-0be0-47a9-88f7-fd99c6237550,1047.0,entertainment,FR,mobile,withdrawal,2026-03-16T14:31:24,14,2936.29,16,0.59,0,0,0.6,15909.89,0
26ba9cd7-8fd0-431c-8327-926029d7ba0b,ee266f5e-1e89-4c87-9594-c219e304dc00,2990.7,travel,US,atm,withdrawal,2025-06-02T09:31:07,9,4517.25,1,0.22,0,0,0.86,41128.89,0
d1c1204e-a14a-4960-953a-69cebc1a5a11,5c08b52d-aa4a-4def-a83c-787791477ad3,3526.14,utilities,NG,web,purchase,2025-11-27T20:03:17,20,1878.78,5,0.03,0,0,0.51,9618.33,0
2cf5ec9a-9ed0-4b69-a9b1-5944b862cf33,c7e41d13-ab8d-4f66-850c-cd4d0471101c,1573.28,grocery,US,web,withdrawal,2025-07-12T19:34:59,19,1982.62,34,0.89,1,0,0.62,37909.77,1
051bf95f-dd1c-4c89-ae35-de02d9c2f6f8,e3813359-594a-4661-9c99-5ba1d4502043,1806.29,electronics,FR,mobile,transfer,2025-04-08T13:06:26,13,2798.17,33,0.87,0,0,0.42,16088.89,0
3b0231a4-3572-4b70-a4b1-48973b4eab23,3b6a44d8-013b-4f4b-b36f-b38996c4820b,271.61,gas,FR,mobile,transfer,2026-02-06T16:25:42,16,2758.11,34,0.62,1,1,0.61,16364.85,0
92bc58f0-179d-46a6-b5c3-b5d59d858ab1,4a15cab3-77f3-4b0f-a0bb-7b97af45dd15,1769.28,retail,NG,pos,deposit,2026-01-28T05:34:29,5,3207.33,30,0.91,1,0,0.16,38561.39,1
5ae4d02c-5f19-4cb2-b406-d59a23057f98,4e18366b-1b8d-4ef1-a35c-ae03234368ab,2649.8,retail,NG,atm,purchase,2025-11-22T14:54:26,14,3929.34,22,0.04,0,0,0.46,7743.46,1
9193695a-0ba4-434b-9f27-b433e7fa4445,e28ebfba-e0ed-479c-8747-4365bb3502d1,1364.72,retail,FR,mobile,deposit,2025-09-12T23:17:51,23,4447.82,7,0.15,1,0,0.42,42967.19,0
c4933356-54b9-4366-a549-b98bdeb69f90,a1359653-c118-4465-9627-85ba81fb7dcf,3143.74,grocery,BR,pos,withdrawal,2025-07-20T23:32:19,23,145.47,28,0.83,1,1,0.85,42337.37,1
e3f64a8d-d433-4d9d-8b51-0210879acb46,bdfb86b3-1476-4150-8168-fae2eaaf0649,2143.85,electronics,NG,pos,deposit,2025-06-23T00:34:14,0,2864.67,35,0.81,1,0,0.9,10716.75,1
43f32a53-bd0f-481e-9016-e303b1cfec3d,34307ac8-10c5-4805-8c19-a175f2c539cf,1132.63,healthcare,US,mobile,purchase,2025-10-21T20:46:39,20,4347.93,37,0.2,0,0,0.86,2179.19,0
6338ce0c-a041-4427-9aef-c5ac0f121468,b58a0197-3b77-49e5-bdd9-e724c6db161b,694.74,restaurant,CA,web,purchase,2025-09-12T17:44:32,17,1542.41,18,0.77,1,1,0.55,45473.19,1
58d72d97-0011-40bc-82d9-484a7b25095b,24b1d300-e3ec-4c80-9597-6e267375a4e1,375.98,restaurant,DE,mobile,transfer,2025-11-12T15:28:15,15,1172.77,9,0.68,0,1,0.49,20884.91,0
3efb1dfb-929c-412f-972a-9f9e91835eab,1a9dce15-d333-4a2c-946c-3f8e60c485c3,42.14,restaurant,DE,pos,deposit,2025-05-26T08:32:15,8,2453.84,7,0.17,0,0,1.0,18562.74,0
627c77b8-0161-4b94-ba93-5e224103aace,df68a76c-c60a-4bcc-b3ca-b5e6fff39e21,4002.02,utilities,US,atm,deposit,2025-04-03T01:57:50,1,2084.23,33,0.81,0,1,0.5,31690.39,1
0666a4f4-6a08-4276-9826-135520e0a66f,a7a4f9a5-1513-4eb0-b6f4-e8cb082f9f74,3740.85,restaurant,BR,mobile,withdrawal,2025-12-12T20:32:01,20,2780.82,36,0.37,1,1,0.14,2576.07,1
04f3bdf3-5aa4-47aa-87d9-3b76fc00ff5a,834d9eac-d08f-43fd-942d-1ad32c4f6ff5,4161.71,entertainment,BR,mobile,purchase,2025-12-22T04:58:42,4,4937.38,6,0.69,0,1,0.87,13550.99,0
48a64148-ce62-4f93-8e99-2c2b45250172,4b570619-ef20-4f40-a2db-a2cce82f0953,2273.2,retail,NG,mobile,withdrawal,2026-02-13T15:25:43,15,4399.57,40,0.8,1,0,0.93,45995.28,1
0774a2fd-4bb3-4dfa-ad89-447280af5b84,be39da44-80fb-4d74-9858-40d5c0ce894c,2141.29,healthcare,GB,pos,deposit,2025-06-20T03:38:29,3,466.02,39,0.12,0,0,0.69,17122.14,0
7af8d30d-8cd6-4fe8-8ba6-e21e55670ced,dd270513-95c6-4840-9711-4688a2e26c52,4553.94,restaurant,BR,atm,transfer,2026-02-20T20:14:32,20,1568.51,28,0.86,1,1,0.58,18165.58,1
8e82b437-18b6-4245-8f9f-1503700bebb8,cd0d5382-6d3d-412f-9c3b-09c48a026924,4656.15,travel,NG,web,withdrawal,2025-05-25T18:04:26,18,3091.42,28,0.89,1,0,0.49,30264.08,1
7366a6cf-c7c9-4032-8c11-0d3772a275b9,d22d856b-a7c8-4810-aad5-f9038e1cf24d,4614.15,healthcare,CA,pos,withdrawal,2026-02-21T05:25:01,5,905.03,15,0.84,0,1,0.9,28096.21,1
534fa479-5546-46e3-96a5-17cb8d63178f,babc8c68-a273-46ff-b3e0-266b04aac97b,2634.83,retail,DE,mobile,withdrawal,2026-02-06T08:52:57,8,1168.48,7,0.55,1,0,0.38,44336.14,0
8ae544a5-7976-498e-b428-562de09c604c,837f7a88-84ab-4800-86f5-bc9bd0b64840,1007.82,electronics,GB,atm,purchase,2025-07-14T08:04:20,8,1727.54,6,0.98,1,0,0.67,3953.9,1
6765a2af-6a6f-4984-a904-fafc0346dc05,a7e50cc7-57a9-4960-aac2-9a66285b2dd1,2428.31,entertainment,DE,web,transfer,2026-01-10T11:47:48,11,2888.19,31,0.98,1,0,0.27,15405.18,1
7ffbd46a-31c4-460b-8c54-55049afa3e72,4e1c9dd5-3f62-47fb-9bf9-57cd8c1f9f0c,3850.24,travel,NG,pos,withdrawal,2025-11-24T00:59:45,0,4338.6,31,0.7,0,0,0.79,3899.54,1
c590483b-45dc-486b-9bfa-2b8dcdecf360,fd918036-659e-4f18-8036-999746cc03fc,3309.33,grocery,BR,atm,withdrawal,2025-11-16T17:13:59,17,3404.02,14,0.7,0,1,0.67,37588.67,0
ce72acab-dccc-441f-b52a-de028e6b29a9,956121f5-369e-46a9-bba6-303338965ee5,1372.98,retail,BR,atm,withdrawal,2026-01-11T16:57:59,16,521.77,13,0.63,1,1,0.65,7658.96,0
223c5811-af68-4a6f-b474-81c1a0d0dd51,9e346b88-ff97-4400-8e3b-44bb1c54b817,2428.1,electronics,IN,mobile,purchase,2025-04-29T09:23:44,9,1312.71,25,0.74,0,1,0.21,44920.72,1
7bbea0ff-26ae-473f-ae4a-712d3508ca1e,33a7de90-2545-4cd8-bd7c-a6acea722d42,1307.2,utilities,NG,atm,transfer,2026-03-21T22:00:08,22,522.35,5,0.13,1,0,0.63,47460.35,0
7509d9d4-4442-489f-aa0c-3b90e9433b48,caeaf7b5-2537-48b7-9965-370aebaff53c,2738.02,gas,NG,mobile,withdrawal,2025-06-01T15:28:08,15,2257.09,5,0.1,0,1,0.97,42260.37,0
bc4fa2ec-8a18-4290-a7ce-f06d54c59477,36ff8a47-1987-4c20-8279-f6ef50e80496,1630.5,healthcare,FR,mobile,withdrawal,2026-02-06T12:45:04,12,481.87,32,0.19,0,1,0.72,17542.36,0
626633c1-8ff6-4438-a128-71273508ef0e,f512fab1-4b91-4c4c-940b-a7f5b1576bbb,4704.21,restaurant,NG,atm,deposit,2025-09-14T19:58:18,19,4405.45,25,0.09,0,0,0.72,15009.61,0
0cf7b87d-39cb-4345-8749-00d0deed2f72,dc3ec031-f79d-4b2e-9716-e385edf41a8a,40.99,entertainment,BR,mobile,withdrawal,2025-10-03T20:09:29,20,78.01,13,0.51,0,0,0.34,31501.58,0
68b87a1d-3ad1-4e32-b36c-820e2d5b7a12,10f9aa7a-5183-4523-b074-2865d90ac4cf,3213.56,retail,DE,web,deposit,2026-02-08T02:53:21,2,2912.1,23,0.11,1,1,0.19,29185.45,1
8c5505a4-ff37-4a32-9f4c-fdd16983b6e3,7b9709d8-a559-434f-bf0d-69d2f4dcf072,1921.38,utilities,CA,pos,transfer,2025-11-20T14:23:17,14,4224.52,30,0.73,0,0,0.26,19762.75,1
926a80f1-db18-4564-a299-799ed1a79314,658e1b64-53e9-4bca-a631-247b18cbaad4,1916.18,grocery,NG,atm,purchase,2026-01-06T09:48:52,9,976.89,34,0.18,1,0,0.23,23473.17,1
810d4605-2dc4-4b08-b169-02d5b50ef838,04802da5-5c44-4bc9-a0cf-d77dbe7d141b,3618.7,gas,US,pos,purchase,2025-12-19T12:39:47,12,34.27,18,0.03,1,0,0.33,260.0,1
9ba6e9c2-3726-40c2-9451-b287a860cbf2,232d61ae-b720-47b9-87c3-89492760405e,2560.57,travel,GB,atm,transfer,2025-06-27T06:35:46,6,4120.69,15,0.5,1,0,0.29,1523.46,1
b78f350e-8744-46a7-a866-0ff5a271be4e,8d518b46-2528-440f-a6c2-7625c24cc12b,1037.61,travel,IN,atm,purchase,2025-12-21T16:20:55,16,1308.6,15,0.33,1,0,0.85,30694.11,1
8a717c5d-f491-4507-b2ce-0c4eaf0a3b6d,c39ee0d5-b995-459b-8644-f296f590f9b4,2927.76,gas,IN,web,purchase,2025-07-25T23:59:48,23,821.53,30,0.84,1,1,0.31,10621.13,1
0420a751-0faf-44a7-b5ca-0065810afcca,04c6670c-5e3e-4763-a81d-12d9119ea33d,4306.77,healthcare,FR,pos,transfer,2025-04-17T13:01:09,13,3385.23,13,0.11,1,1,0.79,42189.1,1
9b0ac794-733f-41e1-8a38-ff9e0f51bea6,4860a957-48c3-456d-ac44-28c690595d37,300.89,gas,CA,mobile,withdrawal,2025-11-20T16:26:43,16,2291.96,4,0.63,1,1,0.74,30542.16,0
aec69157-477e-4e18-8b36-0dd63171c3cb,9b701c5a-ed6e-442a-bcd6-6323a2d58a96,1295.53,restaurant,FR,atm,withdrawal,2025-08-21T11:08:59,11,344.31,8,0.1,0,0,0.93,19398.91,0
cb78c610-88d9-413d-8288-c29465ca1655,27f62755-72fe-4938-89e0-1c4c86dea887,1555.8,grocery,GB,atm,transfer,2025-10-05T22:19:02,22,866.67,11,0.89,0,0,0.73,46218.01,0
a6b95dab-c2cb-44e8-b732-dd39b99ec7fe,6c409fb0-6798-4b9c-a3bd-908ea1ee4f0d,840.44,gas,GB,pos,transfer,2025-04-13T03:50:53,3,938.13,14,0.91,1,1,0.42,23178.71,1
8545af4f-f081-490e-ae95-13367fbf618e,0753c716-2b36-4740-9dd5-7d4da46a82d9,1633.56,retail,IN,atm,withdrawal,2026-02-15T21:30:10,21,3113.36,18,0.6,1,1,0.88,16171.85,0
aaea5d22-2ba0-4c52-8c72-7ae6709e21d4,19adc42e-60ff-4b7b-a3c3-5e7ebe71d141,515.16,grocery,US,web,purchase,2025-07-30T16:36:33,16,2117.11,28,0.5,1,1,0.28,9488.05,1
6961f11d-07c3-437a-a6c1-96b88b111c80,0978be03-cd23-47f9-9397-b727ba52c331,395.99,retail,GB,web,withdrawal,2025-04-09T20:38:11,20,4828.12,5,0.93,0,1,0.32,32236.04,0
6a1a3ed2-f5a4-4df1-8ad8-8e7b6e020602,3aa00afc-5748-4e63-91a5-b36ee8e0c8a9,373.12,entertainment,FR,pos,transfer,2025-05-10T12:38:10,12,3877.56,33,0.3,1,1,0.29,39658.68,1
c0b8e55a-5a36-4f13-b5c3-a2f241b4dfcd,dd8596ab-8591-485e-93d7-7f570d2eb39a,4428.43,restaurant,IN,pos,transfer,2026-01-27T01:14:33,1,1431.76,36,0.38,0,0,0.72,18164.66,1
a29a2f89-33f9-4151-9cfd-90e46213e4b2,c39a206f-dc4a-4c31-9765-16f3f990fc46,868.53,grocery,NG,atm,transfer,2026-03-29T22:00:15,22,3948.77,23,0.99,0,1,0.16,9865.09,1
67ad9467-5f25-432d-92fd-60fa07f1fdaf,c52872f2-d56b-4e9d-b91c-71163448b346,2353.73,grocery,GB,web,purchase,2025-09-26T12:58:09,12,2727.71,31,0.11,1,0,0.8,20819.41,1
ab546024-65ea-40f7-bf7d-3adfc83a45e0,9fafdf3e-565c-4cea-bc3b-c04400c4e82f,901.66,utilities,DE,web,transfer,2025-05-19T07:07:58,7,894.33,9,0.37,0,1,0.29,16978.73,0
b8e7d2c5-9fe1-43d8-918c-0a1b2acda4f2,cdb60f66-78d1-4311-8420-1dabb21b8651,770.69,travel,CA,atm,transfer,2025-04-26T13:22:54,13,2046.42,17,0.94,1,0,0.19,48811.38,1
89177b51-35aa-4664-b34c-479a3e7a308d,c38f2575-cd65-4095-94ad-8c3efeeb35b4,1478.39,healthcare,BR,atm,deposit,2026-02-26T15:36:55,15,1333.36,13,0.65,1,0,0.92,5409.51,0
c030f73c-6a4a-4349-87e0-137d2418b968,2dc413c9-8ce1-4b42-9fbe-e218c6c18002,2754.49,healthcare,DE,pos,transfer,2026-02-25T04:32:40,4,502.09,6,0.76,0,0,0.71,31979.47,0
db9c9b08-f792-4ef5-bc1c-2ee5d6727d80,c0f0fedc-ef54-4004-ad90-abb68bf87335,4532.31,restaurant,CA,atm,transfer,2025-09-08T22:13:25,22,3402.38,13,0.42,1,0,0.4,39675.52,1
416f2561-ed68-43c3-8ee8-d871f56fccf7,aeb48341-b88e-4699-8c2c-1527df13ed80,180.31,retail,IN,pos,withdrawal,2025-08-12T08:52:57,8,3516.02,29,0.18,1,0,0.17,22804.11,1
6aabeaa4-872c-4393-8231-a827438d4783,3d627223-3cf4-4273-9d20-78fe5927e677,692.54,retail,US,atm,withdrawal,2026-02-18T05:43:08,5,4397.39,28,0.39,1,0,0.67,8165.91,0
40d1144c-444c-405b-8185-740635581ccb,f615fa22-eb19-41b3-8331-225e34b5d957,4937.29,retail,FR,mobile,deposit,2026-02-20T02:32:04,2,2544.15,1,0.54,0,0,0.66,38016.51,0
b29200c8-34db-449b-98d9-29e8beab7c74,417140de-991c-4cdc-bd80-37c1055aef6f,2479.74,gas,FR,atm,withdrawal,2026-01-25T11:58:47,11,4753.5,37,0.67,1,0,0.61,28353.9,0
29fea064-4eaf-40ce-8e95-72dfaa02294e,ae290aa9-2550-4cb9-b3f6-93a382cd2100,592.96,retail,IN,mobile,deposit,2025-11-05T21:53:57,21,1445.36,6,0.05,0,1,0.64,33140.82,0
8e823e36-16c0-4824-9945-339b6fad8d17,af6bd11f-546e-4214-8a2f-f1dd5db94df9,2600.96,entertainment,FR,mobile,transfer,2025-12-26T14:46:37,14,1021.83,14,0.22,1,0,0.91,46074.6,1
2cf31d6b-eaec-4ada-aaaa-f7caf7354a5e,773f4d22-3e6d-4243-89a5-bf4e902ed974,2044.96,restaurant,FR,mobile,purchase,2025-09-06T02:56:46,2,4067.29,33,0.54,1,1,0.49,44389.77,1
d92015de-7f9f-4e5a-8e54-cc94f48a2fd4,94373c00-8b95-43ff-9b8f-a650ff3062fc,812.02,gas,DE,pos,deposit,2025-12-11T07:03:02,7,4241.54,4,0.36,0,0,0.74,34733.21,0
b9ac4b6f-69dc-456c-aaf2-6b8fd50faf0c,3099f4fe-f719-4711-aaec-cecd0ee7c3d4,3936.37,entertainment,US,atm,purchase,2025-09-24T10:09:07,10,91.03,24,0.21,1,1,0.72,14579.98,1
cb3df637-44ef-44a6-b86e-862de82ddd72,c12eee78-b861-4992-8cc0-e92bf354aab1,4661.56,utilities,DE,atm,deposit,2026-02-06T02:44:53,2,4603.34,10,0.05,0,1,0.51,28706.2,0
ecbaca96-bcec-46f8-8d03-4b9d916b2cd6,c61ff03e-12f6-4a2b-9cbf-0d33cb1a5838,4943.34,travel,IN,mobile,transfer,2025-05-23T09:53:14,9,2836.86,14,0.11,1,1,0.33,8139.23,1
b4299a84-bfea-4914-8caf-5395d660bfda,58ee2ed8-7dfc-4499-8c18-f92a73879e07,3537.47,utilities,US,mobile,withdrawal,2025-07-04T07:38:01,7,3782.97,3,0.76,1,0,0.48,32170.55,1
e1ec7a31-0667-4f14-87f1-4770ffd46650,25e5f066-6e76-4950-ba72-a178c52da7d4,3268.14,grocery,CA,pos,purchase,2026-02-16T13:00:13,13,1459.05,21,0.75,0,1,0.21,48207.18,1
2d001a4d-4bea-412d-a33d-a2bb7fe25445,f7550307-6a57-472c-b129-ca7b2b02e37a,3521.66,healthcare,GB,pos,purchase,2025-06-27T17:10:02,17,3440.24,31,0.97,1,0,0.67,35787.47,1
0fd987e1-fc9f-47d4-b78b-33145b8f237e,bebfbe6f-c3cb-4d3f-9b8e-6972939a06b1,862.94,gas,FR,pos,transfer,2026-03-14T16:27:47,16,1096.05,20,0.27,1,0,0.51,16081.41,0
3cb93a2e-730b-424e-8e5f-c78fc15e7126,7d60d7c8-a467-4042-9584-ff51934425e1,70.49,travel,FR,pos,transfer,2025-05-02T10:26:24,10,1415.88,9,0.09,1,1,0.33,26889.74,0
180fbbf4-7b01-41cd-aab9-c4982bbd8198,46f66bd9-5e31-4d3a-a808-c21adaa269cb,2641.97,grocery,GB,mobile,purchase,2025-04-06T20:29:44,20,2515.57,12,1.0,1,0,0.51,40671.27,1
30d00256-f39d-425c-90dd-7dbe1ac60c6c,0c379c70-7246-44ea-b641-bbdb13bce663,766.3,entertainment,US,mobile,transfer,2025-08-26T11:57:22,11,3835.14,25,0.17,1,0,0.21,13057.05,1
ad852750-5e94-44d0-9ff3-bc145e74be10,93696599-217e-4188-9db8-e7a9fc09fead,3041.86,retail,BR,mobile,purchase,2025-05-21T14:04:09,14,1789.74,38,0.68,1,0,0.74,30409.02,1
7c3336c0-d7dd-41eb-aa6e-cce77c70c6e0,75126878-cb6f-4c33-934a-7a155a76560a,1711.18,restaurant,US,atm,deposit,2025-12-05T13:16:54,13,1751.43,16,0.67,0,0,0.21,2838.29,0
ce5e98ef-2371-4e38-824f-ffefb385e990,2478b75d-3726-41f2-a575-22fc84455bfd,2659.26,travel,BR,pos,transfer,2025-10-25T03:37:01,3,4605.15,20,0.77,0,1,0.91,11859.91,1
aaa2054e-690e-46d3-aa3c-1e81c3d70a23,2d24a309-f076-46a7-8157-767e74bd2853,436.65,travel,FR,pos,deposit,2025-07-10T16:18:06,16,124.06,3,0.25,0,0,0.72,16234.2,0
8c8f08e2-0c30-40ab-8717-6553bd399ef5,2a5b4337-3f14-4609-a374-f9568d16f738,1361.68,healthcare,NG,web,withdrawal,2025-05-22T09:04:40,9,501.99,5,0.08,1,0,0.27,45321.32,0
a3b28121-d843-4aaa-a175-cbc65a1e86f1,17699001-bc45-4f87-bf7c-6da4fa35be60,793.63,restaurant,DE,pos,purchase,2025-06-05T09:04:02,9,88.09,28,0.88,1,0,0.28,18460.95,1
299f58f8-558b-4679-9cbf-d1fd5596e51b,8fcfa999-d50e-4255-87ca-8c2d00f0992e,384.99,healthcare,DE,pos,deposit,2025-12-18T14:39:03,14,2480.7,22,0.39,1,0,0.28,41009.16,1
1e36e359-0322-41db-a803-812c968d5f15,2422e64a-4516-4e5d-b636-5d86f0fa83a1,1646.86,restaurant,GB,pos,withdrawal,2025-07-22T01:27:49,1,1062.72,21,0.64,1,1,0.25,25800.39,1
09ad6a9f-a9bc-4a45-afd9-2022320f7015,4923073a-1d88-4e81-abe3-26e410c48d29,4120.23,entertainment,DE,pos,transfer,2025-12-16T17:31:29,17,2031.65,40,0.6,1,1,0.61,35630.46,1
af495f58-5efb-4472-b4ec-1265fd64c5fd,d9efe11c-8766-4b33-bded-eb13354037b1,1735.9,gas,DE,mobile,transfer,2026-01-22T18:14:13,18,32.58,39,0.39,0,1,0.55,48966.3,0
5cedf212-6a40-4fcf-ae8d-90c277501dc4,ac0fe414-226a-4313-b634-73ce0c2fc8ce,4648.51,grocery,US,atm,withdrawal,2025-04-24T15:20:58,15,2301.09,21,0.27,0,0,0.35,7862.64,0
0608cdd0-4606-4f1e-8b59-4ee866645c14,218fb486-67b3-4590-aa2f-461397c3d48e,539.72,gas,IN,mobile,purchase,2025-08-29T00:39:13,0,1346.71,10,0.2,0,0,0.55,1144.64,0
20152312-f3e6-4bc3-8848-f81564595424,84b958b6-2c1b-4365-ab82-8f1ebf30ead7,631.22,electronics,NG,web,deposit,2025-05-09T03:41:00,3,2322.3,13,0.3,1,0,0.84,20729.26,1
96ec7af5-b590-403b-bae8-4894980be986,11de4e0a-27b1-474a-bc69-d42e7cb2d23c,3422.64,entertainment,BR,pos,deposit,2025-04-15T04:36:46,4,3839.03,13,0.65,1,1,0.45,20967.13,1
4c437603-dfa9-4f63-a29c-134055b88088,5586ff78-67b0-4804-962d-8d37b756962d,3149.74,restaurant,GB,web,transfer,2025-11-24T22:25:36,22,4461.59,25,0.2,0,0,0.64,20476.06,0
1bd329d6-b3b3-494b-81b8-95cd3c644fa3,be324940-d751-476c-bc46-e99545e0c1fb,2443.49,electronics,NG,atm,purchase,2025-04-25T17:47:54,17,2085.17,7,0.64,0,1,0.85,158.23,0
a37947f4-bada-47ec-92cf-0072e1773f78,64e7b8ab-52f4-46c1-aaf6-88292b734ee4,4284.35,healthcare,US,mobile,deposit,2025-08-05T08:13:19,8,3673.71,40,0.13,1,1,0.18,27049.41,1
f2c11382-fd92-448a-977a-02d872b7119b,083c89bf-c19b-4062-bbd8-272827e6ebca,3982.11,utilities,BR,web,transfer,2025-11-21T10:40:42,10,146.25,38,0.16,1,1,0.95,48736.72,1
7f897e91-61de-4919-873e-36b96d1fafa0,442ebfbd-9537-4420-9748-e9042a8ab443,2833.71,electronics,DE,pos,transfer,2026-02-27T02:04:44,2,4568.0,5,0.02,1,1,0.38,4323.0,1
4d3ee280-c0dd-4c1d-82c2-8d8b903442cc,922e446c-1325-4809-ab5b-a9bf9406f675,794.33,healthcare,US,mobile,transfer,2025-10-15T13:55:05,13,1674.94,29,0.55,1,0,0.58,2394.05,0
22a08162-da0e-49d1-99c9-64eba310a95d,4e3155fe-6863-4c19-a3e5-bb678160d59b,4070.71,electronics,GB,web,purchase,2025-05-01T04:53:15,4,4090.7,19,0.74,0,0,0.76,47789.83,1
e4daf255-90c0-4765-8f40-72d8308c0946,f1d3606c-e547-4adb-8811-2f56383f4730,2346.42,electronics,US,web,transfer,2025-12-25T17:07:05,17,4798.16,9,0.63,0,1,0.91,43676.05,0
94dc55ec-caeb-4c03-9a72-a549d3a665a1,75aa88fd-c6aa-49f1-ac36-e0f8b6b545ee,2326.16,restaurant,CA,pos,purchase,2025-07-26T17:50:56,17,2767.25,13,0.38,0,0,0.14,10312.17,1
5e9ba916-2bf9-4cc7-9b57-248acc22df1d,1587128e-2e86-4511-859c-8d15f537bccf,3495.21,travel,FR,atm,deposit,2025-10-18T11:57:15,11,3976.66,40,0.47,0,1,0.62,38178.61,0
c13381d2-35ec-4ea0-b3c5-ba00b18b07e9,d2da7420-90d1-49b9-bbf4-f890fa31aded,4901.48,healthcare,NG,pos,purchase,2025-12-23T00:18:36,0,911.72,16,0.72,0,1,0.45,31777.33,1
7b992c6d-7d7e-437e-ad3b-741db83e5df5,8ec44ce0-0c0d-479c-bfe4-531a51835712,1282.38,grocery,NG,atm,purchase,2025-09-05T19:19:21,19,4491.95,33,0.21,1,0,0.44,23029.51,1
eed12467-bc3b-4036-bc5d-8a4b517055d2,640bddfd-7cd6-4bf7-9be9-64d671d902db,3381.31,travel,DE,mobile,purchase,2025-08-05T22:50:11,22,2195.21,37,0.51,1,0,0.65,6255.73,1
d5095818-5ff7-4c31-b8e6-3a30929199d3,2f0e7abf-daf2-4f06-b6e9-15d3d9e900c4,55.43,electronics,BR,mobile,purchase,2025-08-08T01:02:14,1,598.2,34,0.23,0,1,0.34,46112.34,0
0b631ea9-c713-4151-9a29-60856905e23c,026744c1-3a2e-48ad-b3ae-01770f401e76,2956.45,retail,NG,mobile,withdrawal,2025-06-21T19:17:52,19,2272.86,13,0.01,0,1,0.12,16946.62,1
4e2f496f-0706-4f8a-8ed2-2b8b5bff6c1b,3a1983d0-68a5-4ff4-adcb-d439ff880d5d,1199.04,travel,CA,pos,withdrawal,2025-11-04T13:41:28,13,2792.25,29,0.17,0,0,0.19,42040.47,0
3ec6bb1c-4246-4b17-99f8-e5e17ae14b04,111149c6-bd18-4cd8-86be-f379180c6c0d,3981.95,gas,CA,mobile,withdrawal,2025-11-18T20:43:27,20,4807.82,6,0.98,1,0,0.71,29635.94,1
73ca8552-0c02-4c6d-8f0d-79a0f1d01aba,7670a0f6-cd9f-4a7f-8984-f6815ea6759f,4722.5,entertainment,US,pos,purchase,2025-10-29T02:02:35,2,69.74,15,0.2,1,1,0.22,25346.22,1
6a9d36f4-47f8-45a3-b08d-52d22cddf291,f3e1b4a8-0708-4a51-8243-ffff725a6d0a,1218.28,travel,IN,pos,transfer,2025-07-26T18:36:32,18,1338.76,11,0.34,1,1,0.26,42666.02,0
4e9b8957-7d96-4308-9e19-67d3659232f3,c7c50d07-306d-4bcf-a62d-2e6aafec69a3,422.93,gas,NG,atm,deposit,2025-06-27T12:14:18,12,593.1,15,0.99,1,1,0.38,25899.43,1
9fa2d12a-be0a-4e82-a24d-1608493a4435,3a1ed146-570e-4bf5-b5f5-e85ddf8fc150,4030.54,travel,IN,mobile,withdrawal,2025-11-22T06:16:21,6,4508.56,13,0.07,0,0,0.25,45541.61,1
137b9fe7-4651-43db-a684-975f499a4176,4f45a9e2-6970-4a3c-ae6a-831237024ae2,3427.29,gas,GB,atm,purchase,2025-07-09T15:46:12,15,4723.0,36,0.13,0,0,0.43,4152.71,1
3d379dfc-f30d-4977-86ca-f28ebd2ea98c,9346234a-593b-4b93-80f2-bdd97fa968a2,960.65,utilities,NG,mobile,purchase,2025-09-04T20:50:29,20,1986.05,16,0.6,1,0,0.9,31728.96,1
60be0e25-2e96-4bbf-9468-8e62222b0daf,59d9d01e-6bbc-44f5-843c-b92e6fdbd524,4809.41,healthcare,GB,atm,purchase,2025-08-02T20:00:55,20,407.9,9,0.24,0,1,0.72,16896.17,0
28fa7744-4ad8-4ec8-a08b-ca1b9fec5239,3674f1b4-b550-4577-8d01-93903bb1d6d2,2267.68,entertainment,CA,atm,purchase,2025-11-02T22:28:10,22,2773.75,36,0.9,1,1,0.62,23211.86,1
72d82ef4-bdfd-4779-8b1f-25eeb471b62d,cd614d7c-fa2e-44a3-9716-1309ba7ddcfc,4269.56,electronics,BR,mobile,withdrawal,2026-03-09T00:28:21,0,3735.86,35,0.9,0,1,0.31,24982.5,1
